2024학년도 1학기 학부 개설강좌 일람표,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,('24. 1. 24. 14시 기준)
3613,생명자원과학대학,,IT응용공학과,2학년,BC3000572,130,객체지향프로그래밍,전공필수,3,3,0,김영인,40,"월 09:00(75) 밀양M03-3503-1, 수 09:00(75) 밀양M03-3503-1",,,N,N,
3614,생명자원과학대학,,IT응용공학과,2학년,ZE1000043,131,공학작문및발표,교양필수,3,2,2,오애경,40,목 13:00-17:00 밀양M03-3550,,,N,N,
3615,생명자원과학대학,,IT응용공학과,2학년,BC1500935,130,확률및통계,전공기초,3,3,0,이완직,40,"월 15:00(75) 밀양M03-3503-1, 수 15:00(75) 밀양M03-3503-1",,,N,N,
3616,생명자원과학대학,,IT응용공학과,3학년,BC2700899,130,전자회로(II),전공필수,3,3,0,권혁숭,40,"화 09:00(75) 밀양M03-3503-1, 목 09:00(75) 밀양M03-3503-1",,,N,N,
3617,생명자원과학대학,,IT응용공학과,3학년,BC3000573,130,신호및시스템,전공필수,3,3,0,김선종,40,"월 10:30(75) 밀양M03-3550, 수 10:30(75) 밀양M03-3550",,,N,N,
3618,생명자원과학대학,,IT응용공학과,3학년,BC3000574,130,컴퓨터구조,전공필수,3,3,0,허석렬,40,"화 10:30(75) 밀양M03-3506, 목 10:30(75) 밀양M03-3506",,,N,N,
3619,생명자원과학대학,,IT응용공학과,3학년,BC3000575,130,컴퓨터네트워크,전공필수,3,3,0,이완직,40,"화 13:30(75) 밀양M03-3506, 목 13:30(75) 밀양M03-3506",,,N,N,
3620,생명자원과학대학,,IT응용공학과,3학년,BC2600044,130,운영체제,전공선택,3,3,0,김주만,40,"월 13:30(75) 밀양M03-3507-1, 수 13:30(75) 밀양M03-3507-1",,,N,N,
3621,생명자원과학대학,,IT응용공학과,3학년,BC2700943,130,비주얼프로그래밍,전공선택,3,3,0,신범주,40,금 09:00-12:00 밀양M03-3503-1,,,N,N,
3622,생명자원과학대학,,IT응용공학과,3학년,BC3000579,130,아날로그통신공학,전공선택,3,3,0,김병철,40,금 13:30-16:30 밀양M03-3550,,,N,N,
3623,생명자원과학대학,,IT응용공학과,4학년,BC3100851,130,캡스톤 디자인 I,전공필수,3,2,2,권혁숭,40,"화 13:00(100) 밀양M03-3507-1, 목 13:00(100) 밀양M03-3507-1",,,N,N,CAPSTONE DESIGN
3624,생명자원과학대학,,IT응용공학과,4학년,BC2700954,130,실시간시스템,전공선택,3,3,0,김주만,40,"월 15:00(75) 밀양M03-3506, 수 15:00(75) 밀양M03-3506",,,N,N,
3625,생명자원과학대학,,IT응용공학과,4학년,BC2900399,130,데이터베이스(II),전공선택,3,3,0,김영인,40,"월 10:30(75) 밀양M03-3506, 수 10:30(75) 밀양M03-3506",,,N,N,
3626,생명자원과학대학,,IT응용공학과,4학년,BC3000585,130,IT융복합소프트웨어,전공선택,3,3,0,김선종,40,"월 13:30(75) 밀양M03-3550, 수 13:30(75) 밀양M03-3550",,,N,N,
3627,생명자원과학대학,,조경학과,1학년,LD1500656,130,기초스튜디오(I),전공기초,2,0,4,김혜주,40,목 09:00-13:00 밀양M03-3524,,,N,N,
3628,생명자원과학대학,,조경학과,1학년,LD1500657,130,조경학의이해,전공기초,3,3,0,백재봉,40,"화 09:00(75) 밀양M03-3524, 화 10:30(75) 밀양M03-3524",,,N,N,
3629,생명자원과학대학,,조경학과,1학년,LD1600606,130,조경식물의 이해,전공기초,3,2,2,이상철,40,금 09:00-13:00 밀양M03-3545,,,N,N,
3630,생명자원과학대학,,조경학과,2학년,LD2500696,130,서양조경문화론,전공필수,3,3,0,이유직,40,"화 09:00(75) 밀양M03-3545, 목 09:00(75) 밀양M03-3545",,,N,N,
3631,생명자원과학대학,,조경학과,2학년,LD2001629,130,데이터분석의 기초,전공선택,3,3,0,심지수,40,"수 13:30(75) 밀양M03-3545, 수 15:00(75) 밀양M03-3545",,영어,N,N,
3632,생명자원과학대학,,조경학과,2학년,LD3100970,130,경관의 이해,전공선택,3,3,0,백재봉,40,"월 13:30(75) 밀양M03-3545, 월 15:00(75) 밀양M03-3545",,,N,N,
3633,생명자원과학대학,,조경학과,2학년,LD3600040,130,조경공간정보분석,전공선택,3,3,0,최송현,40,"월 09:00(75) 밀양M03-3524, 수 09:00(75) 밀양M03-3524",,,N,N,
3634,생명자원과학대학,,조경학과,2학년,LD1500660,130,디지털조경(I),전공기초,3,2,2,김혜주,40,목 13:00-17:00 밀양M03-3524,,,N,N,
3635,생명자원과학대학,,조경학과,2학년,LD1500662,130,조경설계스튜디오(I),전공기초,3,2,2,전진현,40,금 09:00-13:00 밀양M03-3517,,,N,N,
3636,생명자원과학대학,,조경학과,2학년,LD2500827,130,조경재료학,전공기초,3,3,0,김동필,40,"화 10:30(75) 밀양M03-3545, 목 10:30(75) 밀양M03-3545",,,N,N,
3637,생명자원과학대학,,조경학과,3학년,LD2500732,130,조경적산실무,전공필수,3,3,0,이욱재,40,금 09:00-12:00 밀양M03-3524,,,N,N,
3638,생명자원과학대학,,조경학과,3학년,LD2500789,130,동양조경사,전공필수,3,3,0,이유직,40,"화 10:30(75) 밀양M03-3546, 목 10:30(75) 밀양M03-3546",,,N,N,
3639,생명자원과학대학,,조경학과,3학년,LD3100978,130,조경계획 및 실습,전공필수,3,2,2,백재봉,40,화 13:00-17:00 밀양M03-3524,,,N,N,
3640,생명자원과학대학,,조경학과,3학년,LD2001631,130,도시환경분석과 시각화,전공선택,3,3,0,심지수,40,"목 13:30(75) 밀양M03-3545, 목 15:00(75) 밀양M03-3545",,,N,N,
3641,생명자원과학대학,,조경학과,3학년,LD2800885,130,생태관광론,전공선택,3,3,0,,40,"수 13:30(75) 밀양M03-3546, 수 15:00(75) 밀양M03-3546",,,N,N,
3642,생명자원과학대학,,조경학과,3학년,LD3400450,130,가드닝과 실내조경,전공선택,3,3,0,,40,"월 13:30(75) 밀양M03-3524, 월 15:00(75) 밀양M03-3524",,,N,N,
3643,생명자원과학대학,,조경학과,3학년,LD3600021,130,식재설계스튜디오,전공선택,3,2,2,최송현,40,"월 10:30(100) 밀양M03-3545, 수 10:30(100) 밀양M03-3545",,,N,N,
3644,생명자원과학대학,,조경학과,3학년,LD3600025,130,단지및도시설계스튜디오,전공선택,3,2,2,전진현,40,금 14:00-18:00 밀양M03-3545,,,N,N,
3645,생명자원과학대학,,조경학과,4학년,LD2001060,130,캡스톤디자인,전공필수,3,0,6,전진현,20,화 13:00-19:00 밀양M03-3545,,,N,N,
3646,생명자원과학대학,,조경학과,4학년,LD2001060,131,캡스톤디자인,전공필수,3,0,6,심지수,20,화 13:00-19:00 밀양M03-3546,,,N,N,
3647,생명자원과학대학,,조경학과,4학년,LD2500861,130,자연공원론,전공선택,3,3,0,이상철,40,금 14:00-17:00 밀양M03-3546,,,N,N,
3648,생명자원과학대학,,조경학과,4학년,LD2500867,130,조경관련법규,전공선택,3,3,0,김동필,40,"화 09:00(75) 밀양M03-3546, 목 09:00(75) 밀양M03-3546",,,N,N,
3649,생명자원과학대학,,조경학과,4학년,LD3400453,130,농촌마을계획,전공선택,3,2,2,정재현,40,월 13:00-17:00 밀양M03-3546,,,N,N,
3650,생명자원과학대학,,식품자원경제학과,1학년,FE1500678,001,경제학원론,전공기초,3,3,0,최세현,35,"월 15:00(75) 밀양M03-3B20, 수 15:00(75) 밀양M03-3B20",,,N,N,
3651,생명자원과학대학,,식품자원경제학과,1학년,FE1600573,001,식품자원경제입문,전공기초,3,3,0,서동주,35,"화 09:00(75) 밀양M03-3B20, 목 09:00(75) 밀양M03-3B20",,,N,N,
3652,생명자원과학대학,,식품자원경제학과,2학년,FE2500888,001,미시경제학,전공필수,3,3,0,김남훈,35,"월 10:30(75) 밀양M03-3B20, 수 10:30(75) 밀양M03-3B20",,,N,N,
3653,생명자원과학대학,,식품자원경제학과,2학년,FE3400093,001,응용경제통계학,전공필수,3,3,0,정원호,35,"화 10:30(75) 밀양M03-3B20, 목 10:30(75) 밀양M03-3B20",,,N,N,
3654,생명자원과학대학,,식품자원경제학과,2학년,FE3400094,001,농산업경영학,전공필수,3,3,0,서동주,35,"월 13:30(75) 밀양M03-3B20, 수 13:30(75) 밀양M03-3B20",,,N,N,
3655,생명자원과학대학,,식품자원경제학과,2학년,FE3400095,001,농식품정책론,전공필수,3,3,0,정원호,35,"화 13:30(75) 밀양M03-3B20, 목 13:30(75) 밀양M03-3B20",,,N,N,
3656,생명자원과학대학,,식품자원경제학과,3학년,FE2500892,001,응용계량경제학,전공필수,3,3,0,김남훈,30,"화 10:30(75) 밀양M03-3244, 목 10:30(75) 밀양M03-3244",,,N,N,
3657,생명자원과학대학,,식품자원경제학과,3학년,FE3000510,001,환경경제학,전공선택,3,3,0,최세현,30,"월 13:30(75) 밀양M03-3244, 수 13:30(75) 밀양M03-3244",,,N,N,
3658,생명자원과학대학,,식품자원경제학과,3학년,FE3300833,001,선물옵션시장론,전공선택,3,3,0,정원호,30,"화 15:00(75) 밀양M03-3244, 목 15:00(75) 밀양M03-3244",,,N,N,
3659,생명자원과학대학,,식품자원경제학과,3학년,FE3400097,001,지역개발론,전공선택,3,3,0,서동주,30,"월 09:00(75) 밀양M03-3244, 수 09:00(75) 밀양M03-3244",,,N,N,
3660,생명자원과학대학,,식품자원경제학과,3학년,FE3600185,001,보건경제학,전공선택,3,3,0,김남훈,15,"화 09:00(75) 밀양M03-3244, 목 09:00(75) 밀양M03-3244",,영어,N,N,
3661,생명자원과학대학,,식품자원경제학과,4학년,FE3400102,001,식품자원경제학캡스톤디자인,전공선택,3,3,0,김남훈/서동주,15,"월 16:30(75) 밀양M03-3242, 수 16:30(75) 밀양M03-3242",,,Y,N,CAPSTONE DESIGN
3662,생명자원과학대학,,식품자원경제학과,4학년,FE3400648,001,시사경제세미나,전공선택,3,3,0,최세현,15,"월 10:30(75) 밀양M03-3259, 수 10:30(75) 밀양M03-3259",,영어,N,N,
3663,의과대학,,의학과,전학년,ZF1101001,001,법의학자와읽는호메로스이야기,교양선택,3,3,0,나주영,60,수 15:00-18:00 416-B105,7영역 : 융복합 ,,N,N,
3664,의과대학,,의학과,전학년,ZF1200706,001,인체는 소우주인가?(인체와 사회의 비교),교양선택,3,3,0,최병현,40,금 09:00-12:00 308-408,7영역 : 융복합 ,,N,N,
3665,의과대학,,의학과,전학년,ZF1200706,300,인체는 소우주인가?(인체와 사회의 비교),교양선택,3,3,0,윤명희,30,목 09:00-12:00 양산Y15-411,7영역 : 융복합 ,,N,N,
3666,의과대학,,의학과,1학년,MD3400145,001,질병의이해와약물요법,전공필수,5,3.5,3,강치덕/김치대/김재호/이상율/김관회/박영철/김지연/배순식/황태호/배재호/최경운/손동현/신동훈/오창규/이정희/이원석,140,월 08:30-15:00 양산Y01-104,,,Y,N,
3667,의과대학,,의학과,1학년,MD3400147,001,자기계발(I),전공필수,2,1,2,윤태호/이상엽/윤소정/김인숙/전두수/제형곤/박용현/조영혜/신명준/조아름/감비성/이지원/황청수,140,목 08:30-11:30 양산Y01-104,,,Y,N,
3668,의과대학,,의학과,1학년,MD3400149,001,감염학,전공필수,4.5,3.5,2,안순철/김지연/유학선/이선희/박수은/문유석/김석/이정규/이종윤/손동현/이신원/이정은/이수진/김계형/이지원/최민혁/최수한/이순옥/임승진/이동필,140,목 08:30-16:00 양산Y01-101,,,Y,N,
3669,의과대학,,의학과,1학년,MD3400157,001,소화기및영양학,전공필수,5,4,2,송근암/김치대/윤식/김해영/김재호/정성운/김지연/문유석/전태용/김형회/오세옥/이호석/허정/김창원/이병주/김광하/김석/이정규/조홍재/최경운/윤명희/이진춘/김선희/김대환/이상수/김현성/김동욱/최철웅/송승환/우현영/조정수/윤기태/박수범/이남경/이봉은/최창인/이연주/이충원/김수진/이시학/백동훈/류제호/김태언/이문원/배미주/허업/홍영미/최병현/김수홍/이정희/주동찬/홍승민,140,화 08:30-14:30 양산Y01-104,,,Y,N,
3670,의과대학,,의학과,1학년,MD3600104,001,의학연구(I),전공필수,2,0,4,이상엽/윤소정/이동준/김윤학/이진춘/김휘곤/신동훈,140,수 08:30-12:30 양산Y01-101,,,Y,N,
3671,의과대학,,의학과,1학년,MD3600107,001,인간·사회·의료(I),전공필수,1.5,1,1,황인경/강치덕/강동묵/윤태호/김성수/이상엽/임선주/이정규/김영기/송박용/허진/이환희/탁영진/이유현/최민혁/이승훈,140,화 08:30-11:30 양산Y01-101,,,Y,N,
3672,의과대학,,의학과,1학년,MD3600113,001,임상의학입문,전공필수,2,1.5,1,권재영/조석주/김형회/김태균/임선주/이정규/조홍재/염석란/이종윤/윤명희/김인숙/김재훈/유지호/이현지/김대환/이상수/정철수/서형일/민문기/손경모/조영혜/최창인/이석원/김현열/이시학/탁영진/신경화/이유현/정혁재/오승환/양광호/최병현/이선민/김수홍/박병수/이승훈,140,수 08:30-11:30 양산Y01-104,,,Y,N,
3673,의과대학,,의학과,1학년,MD3600101,001,호스피스완화의학,전공선택,1,0.5,1,김영대/윤영주/최영진/설영미/오상보/이승훈/김재준/박은주/백승완,50,월 08:30-11:30 양산Y01-101,,,Y,N,
3674,의과대학,,의학과,1학년,MD3600102,001,심리학의신경과학적이해,전공선택,1,0.5,1,오세옥/이동훈/백광열,50,월 08:30-11:30 양산Y01-101,,,Y,N,
3675,의과대학,,의학과,2학년,MD3400150,001,자기계발(III),전공필수,2,1,2,유학선/허기영/이상엽/염석란/윤소정/신원철/나주영/최철웅/정재민/조영혜/탁영진/김근영/주지현/오은혜/신기혁/하형인,140,목 08:30-11:30 양산Y01-101,,,Y,N,
3676,의과대학,,의학과,2학년,MD3600128,001,의학연구(III),전공필수,4,0,8,김윤학/이진춘/김휘곤,140,월 08:30-11:30 양산Y01-101,,,Y,N,
3677,의과대학,,의학과,2학년,MD3600129,001,생식계의학,전공필수,5,4.5,1,나용진/이정주/우재석/이준우/윤식/김지연/김기형/배순식/이상엽/오세옥/이현정/최경운/홍창완/서동수/김휘곤/김아롱/주종길/이현수/박현준/김승철/송용중/하홍구/정재민/이석원/이현정/황청수/김진주/이슬/하형인/이현주,140,월 08:30-11:30 양산Y01-101,,,Y,N,
3678,의과대학,,의학과,2학년,MD3600130,001,성장발달노화,전공필수,2,1.5,1,박제민/김성곤/남상욱/이상엽/김지훈/이정규/변신연/김영미/이병대/이영민/문은수/전윤경/이연주/박경희/김영아/고훈/정성수/유석동/이나래/정성희/정문희,140,월 08:30-11:30 양산Y01-101,,,Y,N,
3679,의과대학,,의학과,2학년,MD3600134,001,혈액및종양학,전공필수,3.5,3,1,임영탁/강치덕/윤식/배순식/김형회/이상엽/김원택/권상모/신호진/김인숙/기용간/김창훈/신동훈/최영진/김혜림/설영미/김동현/정기선/양광호/김도영/양유진/오상보/김재준,140,월 08:30-11:30 양산Y01-101,,,Y,N,
3680,의과대학,,의학과,2학년,MD3600304,001,근골격학,전공필수,2.5,2,1,배용찬/김휘택/이창훈/천상진/이상엽/이정섭/권상모/최경운/신원철/김정일/이인숙/이재우/황재연/문남훈/이상현/우승훈/이상현/이승준/고태식/이병주/강석웅/안태영,140,월 08:30-11:30 양산Y01-101,,,Y,N,
3681,의과대학,,의학과,2학년,MD3600306,001,면역및피부질환,전공필수,3,2.5,1,김병수/윤식/김지연/박수은/김형회/이상엽/김문범/박혜경/고현창/이승근/조규섭/이인숙/소민욱/김훈수/조은정/이승은/정성수/신기혁/이정수/유혜원,140,월 08:30-11:30 양산Y01-101,,,Y,N,
3682,의과대학,,의학과,2학년,MD3400454,001,성형외과학심화과정,전공선택,1,0.5,1,배용찬/남수봉/김주형/이재우/배성환/서형준/이창렬/서정렬,31,월 08:30-11:30 양산Y01-101,,,Y,N,
3683,의과대학,,의학과,2학년,MD3400466,001,최신의학교육동향,전공선택,1,0.5,1,임선주/이혜윤,50,월 08:30-11:30 양산Y01-101,,,Y,N,
3684,의과대학,,의학과,2학년,MD3400480,001,최신의공학동향,전공선택,1,0.5,1,최병관/조덕영/정준수/서민호/노정훈/이치승/남경원,50,월 08:30-11:30 양산Y01-101,,,Y,N,
3685,의과대학,,의학과,2학년,MD3400497,001,임상영양학,전공선택,1,0.5,1,송근암/김동욱/박수범/이봉은/백동훈,31,월 08:30-11:30 양산Y01-101,,,Y,N,
3686,의과대학,,의학과,2학년,MD3400830,001,외과적심화과정,전공선택,1,0.5,1,윤명희/김재훈/김대환/이상수/김현성/황순휘/최창인/이석원/이시학/류제호/정혁재/양광호/최병현/박영목/김수홍/박병수/이상봉/정재훈/김길환/박찬익/이병철/유동연/김선현,25,월 08:30-11:30 양산Y01-101,,,Y,N,
3687,의과대학,,의학과,2학년,MD3500508,001,비뇨의학심화과정,전공선택,1,0.5,1,이상돈/신동길/박현준/박성우/하홍구/정재민,31,월 08:30-11:30 양산Y01-101,,,Y,N,
3688,의과대학,,의학과,2학년,MD3600302,001,인공지능기반의의료영상분석,전공선택,1,0.5,1,김윤학/최현주/유병철/김서준,50,월 08:30-11:30 양산Y01-101,,,Y,N,
3689,의과대학,,의학과,3학년,MD3400164,001,가정의학임상실습(I),전공필수,3,0,6,이정규/탁영진/이유현,130,,,,Y,N,
3690,의과대학,,의학과,3학년,MD3400164,002,가정의학임상실습(I),전공필수,3,0,6,조영혜,130,,,,Y,N,
3691,의과대학,,의학과,3학년,MD3400166,001,감염내과학임상실습(I),전공필수,1,0,2,이신원,130,,,,Y,N,
3692,의과대학,,의학과,3학년,MD3400166,002,감염내과학임상실습(I),전공필수,1,0,2,이수진,130,,,,Y,N,
3693,의과대학,,의학과,3학년,MD3400168,001,내분비내과학임상실습(I),전공필수,1,0,2,강양호/김보현/김상수/전윤경/김미진,130,,,,Y,N,
3694,의과대학,,의학과,3학년,MD3400168,002,내분비내과학임상실습(I),전공필수,1,0,2,이동원,130,,,,Y,N,
3695,의과대학,,의학과,3학년,MD3400170,001,류마티스내과학임상실습(I),전공필수,1,0,2,이승근,130,,,,Y,N,
3696,의과대학,,의학과,3학년,MD3400170,002,류마티스내과학임상실습(I),전공필수,1,0,2,소민욱,130,,,,Y,N,
3697,의과대학,,의학과,3학년,MD3400173,001,산부인과학임상실습(I),전공필수,5,0,10,김기형/서동수/주종길/김승철,130,,,,Y,N,
3698,의과대학,,의학과,3학년,MD3400173,002,산부인과학임상실습(I),전공필수,5,0,10,나용진/이동형/김휘곤/송용중,130,,,,Y,N,
3699,의과대학,,의학과,3학년,MD3400175,001,소아청소년과학임상실습(I),전공필수,5,0,10,김영미/박경희/최수한,130,,,,Y,N,
3700,의과대학,,의학과,3학년,MD3400175,002,소아청소년과학임상실습(I),전공필수,5,0,10,임영탁/남상욱/이형두/박수은/전종근/변신연/이윤진/이연주/고훈/정성수,130,,,,Y,N,
3701,의과대학,,의학과,3학년,MD3400177,001,소화기내과학임상실습(I),전공필수,2,0,4,송근암/허정/김광하/김동욱/이봉은/백동훈/이문원/유대곤,130,,,,Y,N,
3702,의과대학,,의학과,3학년,MD3400177,002,소화기내과학임상실습(I),전공필수,2,0,4,김수진,130,,,,Y,N,
3703,의과대학,,의학과,3학년,MD3400179,001,순환기내과학임상실습(I),전공필수,2,0,4,전국진/차광수/이한철/최정현/김정수/오준혁/이혜원/박진섭/이수용,130,,,,Y,N,
3704,의과대학,,의학과,3학년,MD3400179,002,순환기내과학임상실습(I),전공필수,2,0,4,이상현,130,,,,Y,N,
3705,의과대학,,의학과,3학년,MD3400181,001,신경과학임상실습(I),전공필수,2,0,4,송근성/차승헌/이상원/최병관/조원호/최광동/손동욱/김은주/성상민/박영은/고준경/조한진/이재일/남경협/성순기/이명준/이가현/이준석,130,,,,Y,N,
3706,의과대학,,의학과,3학년,MD3400181,002,신경과학임상실습(I),전공필수,2,0,4,김성곤/김대성/박경필/조재욱/이재혁/최재환/박민규/신진홍/정나연/최범성,130,,,,Y,N,
3707,의과대학,,의학과,3학년,MD3400183,001,신장내과학임상실습(I),전공필수,2,0,4,송상헌/성은영/이하린/김효진,130,,,,Y,N,
3708,의과대학,,의학과,3학년,MD3400183,002,신장내과학임상실습(I),전공필수,2,0,4,이수봉/이동원/김일영/김서린,130,,,,Y,N,
3709,의과대학,,의학과,3학년,MD3400185,001,영상의학임상실습(I),전공필수,1,0,2,김학진/김창원/김석/이태홍/이인숙/이남경/김진유/이지원/이지원,130,,,,Y,N,
3710,의과대학,,의학과,3학년,MD3400185,002,영상의학임상실습(I),전공필수,1,0,2,김건일/이준우/백승국/정연주/추기석/김용우/전웅배/황재연/김태언/염정아,130,,,,Y,N,
3711,의과대학,,의학과,3학년,MD3400187,001,외과학임상실습(I),전공필수,4,0,8,김해영/전태용/조홍재/윤명희/김도형/김재훈/김대환/서형일/김형태/최창인/이석원/손봉수/최광호/정혁재/박영목/주민호,130,,,,Y,N,
3712,의과대학,,의학과,3학년,MD3400187,002,외과학임상실습(I),전공필수,4,0,8,양광호,130,,,,Y,N,
3713,의과대학,,의학과,3학년,MD3400189,001,응급의학임상실습(I),전공필수,2,0,4,조석주/염석란/김호현/왕일재,130,,,,Y,N,
3714,의과대학,,의학과,3학년,MD3400189,002,응급의학임상실습(I),전공필수,2,0,4,유지호/민문기,130,,,,Y,N,
3715,의과대학,,의학과,3학년,MD3400192,001,일반내과학임상실습(I),전공필수,1,0,2,이수진,130,,,,Y,N,
3716,의과대학,,의학과,3학년,MD3400194,001,정신건강의학임상실습(I),전공필수,4,0,8,문은수,130,,,,Y,N,
3717,의과대학,,의학과,3학년,MD3400197,001,진단검사의학임상실습(I),전공필수,1,0,2,이종윤/신경화,130,,,,Y,N,
3718,의과대학,,의학과,3학년,MD3400197,002,진단검사의학임상실습(I),전공필수,1,0,2,장철훈/김인숙/이현지/오승환/이선민,130,,,,Y,N,
3719,의과대학,,의학과,3학년,MD3400199,001,혈액종양내과학임상실습(I),전공필수,1,0,2,정주섭/신호진/최영진/설영미/김도영,130,,,,Y,N,
3720,의과대학,,의학과,3학년,MD3400199,002,혈액종양내과학임상실습(I),전공필수,1,0,2,정기선,130,,,,Y,N,
3721,의과대학,,의학과,3학년,MD3400201,001,호흡기내과학임상실습(I),전공필수,2,0,4,이민기/이광하/김기욱/김미현/목정하/엄중섭/조은정,130,,,,Y,N,
3722,의과대학,,의학과,3학년,MD3400201,002,호흡기내과학임상실습(I),전공필수,2,0,4,김윤성/전두수/조우현/여혜주/이승은/설희윤,130,,,,Y,N,
3723,의과대학,,의학과,3학년,MD3400204,001,임상의학종합과정(I),전공필수,2,1.5,1,전두수,130,,,,Y,N,
3724,의과대학,,의학과,4학년,MD2001096,001,학생인턴(I),전공필수,2,0,4,임선주,130,,,,N,N,
3725,의과대학,,의학과,4학년,MD2001097,001,학생인턴(II),전공필수,2,0,4,임선주,130,,,,N,N,
3726,의과대학,,의학과,4학년,MD2001098,001,지역사회의학,전공필수,2,1,2,황인경/윤태호/최민혁,130,,,,Y,N,
3727,의과대학,,의학과,4학년,MD2001628,001,진료역량개발과정,전공필수,2,1,2,유지호,130,,,,Y,N,
3728,의과대학,,의학과,4학년,MD3400209,001,임상의학종합과정(III),전공필수,4,3,2,임선주,130,,,,Y,N,
3729,의과대학,,의학과,4학년,MD2001100,001,의학연구(IV),전공선택,2,0,4,이진춘,130,,,,Y,N,
3730,의과대학,,의학과,4학년,MD3400217,001,재활의학임상실습,전공선택,2,0,4,신용범/신용일/이창형/신명준/김수연/윤진아/고성화,130,,,,Y,N,
3731,의과대학,,의학과,4학년,MD3400218,001,마취통증의학임상실습,전공선택,2,0,4,김경훈/김태균/홍정민/윤지욱/백지석/변경조/이도원/김희영/김혜진,130,,,,Y,N,
3732,의과대학,,의학과,4학년,MD3400219,001,성형외과학임상실습,전공선택,2,0,4,배성환,130,,,,Y,N,
3733,의과대학,,의학과,4학년,MD3400219,002,성형외과학임상실습,전공선택,2,0,4,이재우,130,,,,Y,N,
3734,의과대학,,의학과,4학년,MD3400220,001,흉부외과학임상실습,전공선택,2,0,4,이충원,130,,,,Y,N,
3735,의과대학,,의학과,4학년,MD3400220,002,흉부외과학임상실습,전공선택,2,0,4,최광호,130,,,,Y,N,
3736,의과대학,,의학과,4학년,MD3400221,001,정형외과학임상실습,전공선택,2,0,4,김정일,130,,,,Y,N,
3737,의과대학,,의학과,4학년,MD3400222,001,신경외과학임상실습,전공선택,2,0,4,최병관,130,,,,Y,N,
3738,의과대학,,의학과,4학년,MD3400223,001,안과학임상실습,전공선택,2,0,4,이종수/최희영/이지은/이지웅/변익수/박성후/안정효,130,,,,Y,N,
3739,의과대학,,의학과,4학년,MD3400224,001,이비인후과학임상실습,전공선택,2,0,4,노환중/이병주/이일우/공수근/오세준/성의숙/이현민,130,,,,Y,N,
3740,의과대학,,의학과,4학년,MD3400226,001,피부과학임상실습,전공선택,2,0,4,김훈수,130,,,,Y,N,
3741,의과대학,,의학과,4학년,MD3400227,001,방사선종양학임상실습,전공선택,2,0,4,기용간,130,,,,Y,N,
3742,의과대학,,의학과,4학년,MD3400228,001,핵의학임상실습,전공선택,2,0,4,김성장/박경준,130,,,,Y,N,
3743,의과대학,,의학과,4학년,MD3400230,001,직업환경의학임상실습,전공선택,2,0,4,김영기,130,,,,Y,N,
3744,의과대학,,의학과,4학년,MD3400231,001,병리학임상실습,전공선택,2,0,4,신동훈,130,,,,Y,N,
3745,의과대학,,의학과,4학년,MD3400232,001,해외임상실습,전공선택,2,0,4,안순철,130,,,,Y,N,
3746,의과대학,,의학과,4학년,MD3500445,001,기초의학실습,전공선택,2,0,4,오세옥,130,,,,Y,N,
3747,의과대학,,의학과,4학년,MD3500445,002,기초의학실습,전공선택,2,0,4,배재호,130,,,,Y,N,
3748,의과대학,,의학과,4학년,MD3500445,003,기초의학실습,전공선택,2,0,4,김재호,130,,,,Y,N,
3749,의과대학,,의학과,4학년,MD3500445,004,기초의학실습,전공선택,2,0,4,손동현,130,,,,Y,N,
3750,의과대학,,의학과,4학년,MD3500445,005,기초의학실습,전공선택,2,0,4,유학선,130,,,,Y,N,
3751,의과대학,,의학과,4학년,MD3500445,006,기초의학실습,전공선택,2,0,4,김관회,130,,,,Y,N,
3752,의과대학,,의학과,4학년,MD3500445,007,기초의학실습,전공선택,2,0,4,김형회,130,,,,Y,N,
3753,의과대학,,의학과,4학년,MD3500445,008,기초의학실습,전공선택,2,0,4,노정훈,130,,,,Y,N,
3754,의과대학,,의학과,4학년,MD3500507,001,비뇨의학임상실습,전공선택,2,0,4,남종길/정재민/김태남/이승수/김현우/송원훈,130,,,,Y,N,
3755,의과대학,,의학과,4학년,MD3600103,001,임상시험임상실습,전공선택,2,0,4,김형회,130,,,,Y,N,
3756,의과대학,,의예과,1학년,PM2001093,001,의사와 리더십,전공필수,2,2,0,이상율/윤소정,140,금 10:00(100) 양산Y15-312,,,Y,N,
3757,의과대학,,의예과,1학년,PM3500165,001,기초생명과학,전공선택,3,3,0,배재호/이동준/김윤학/송박용/허진/오창규/이현수,70,금 14:00-17:00 양산Y15-312,,,Y,N,
3758,의과대학,,의예과,1학년,PM3500165,002,기초생명과학,전공선택,3,3,0,배재호/이동준/김윤학/송박용/허진/오창규/이현수,70,금 14:00-17:00 양산Y15-207,,,Y,N,
3759,의과대학,,의예과,1학년,PM3500469,001,의사들에게서듣는동양철학,전공선택,3,3,0,안순철/김형우/배재호/문태용/민영현,140,월 15:00-18:00 양산Y15-312,,,Y,N,
3760,의과대학,,의예과,2학년,PM2001064,001,의료인의 사색,전공필수,3,3,0,정주섭/임선주/이현정/신형석/나주영/조우현,140,"화 14:00-17:00 양산Y15-312, 화 14:00-18:00 양산Y15-312",,,Y,N,
3761,의과대학,,의예과,2학년,PM2001065,001,기초면역학,전공필수,3,3,0,박영철/배순식/배재호/홍창완/손동현/오창규,140,수 14:00-17:00 양산Y15-312,,,Y,N,
